timestamp,line,machine,shift,product_type,batch_size,operator_experience_years,setup_time_min,cycle_time_min,wait_time_min,temperature_F,pressure_bar,vibration_mm_s,torque_Nm,humidity_pct,energy_kwh,defect,defect_count,failure,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12
2025-09-11 00:06:00,Line-C,M2,Day,P4,40,1.7,17.69,26.9,9.4,72.78,30.88,0.615,54.43,42.9,4.721,0,0,0,0.688,-0.195,0.189,1.701,0.911,-1.151,-0.525,-1.079,-1.104,-0.626,-0.853,0.466
2025-10-27 00:26:00,Line-A,M2,Day,P3,39,3.2,16.06,29.67,8.84,71.93,33.85,1.43,57.12,48.8,4.707,0,0,0,0.46,0.783,1.488,1.283,0.931,0.783,0.16,0.067,-0.039,0.719,1.275,1.771
2025-09-30 05:14:00,Line-B,M2,Swing,P2,48,4.3,9.49,25.64,8.0,67.52,25.8,0.823,48.36,35.8,4.471,0,0,0,-0.489,-1.076,-0.418,-0.659,-0.288,-1.108,-0.998,-0.662,-0.68,-0.78,-0.786,-0.303
2025-09-15 13:35:00,Line-B,M2,Swing,P1,46,9.1,9.55,28.84,4.26,73.65,32.01,4.211,62.07,41.4,4.776,1,0,0,0.266,1.014,0.548,0.839,1.181,2.373,2.584,2.846,3.4,-0.101,0.258,0.252
2025-09-15 22:49:00,Line-B,M2,Swing,P1,53,1.9,8.96,31.24,9.99,72.65,31.91,3.624,64.25,36.6,4.726,0,0,0,-0.233,0.202,0.322,0.844,0.756,1.462,2.323,1.447,1.756,-1.044,-0.641,-0.305
2025-10-27 12:04:00,Line-C,M3,Night,P4,23,3.0,20.41,26.81,16.86,71.22,31.63,,54.98,46.0,4.679,0,0,0,0.332,0.768,-0.324,0.516,1.152,-0.563,-1.141,-0.258,-0.378,0.433,0.486,-0.056
2025-09-20 09:47:00,Line-B,M3,Swing,P2,47,2.1,13.56,23.96,8.81,67.82,30.76,1.445,56.76,45.7,4.55,0,0,0,0.176,0.566,-0.093,0.493,0.872,0.635,0.272,0.61,0.817,-0.068,0.184,-0.907
2025-09-13 01:11:00,Line-C,M3,Night,P2,33,3.0,9.27,25.04,11.46,68.44,,0.68,49.17,21.3,4.347,0,0,0,-0.323,-0.415,-0.455,0.22,0.015,0.198,-0.449,-0.275,-0.717,-2.383,-1.702,-1.983
2025-10-12 16:58:00,Line-C,M4,Swing,P1,21,1.7,8.73,24.45,5.06,68.99,31.1,1.658,57.03,46.7,4.341,0,0,0,0.046,0.072,0.487,1.027,0.648,-0.041,0.687,0.382,-0.017,0.179,-0.06,-0.543
2025-10-07 14:59:00,Line-A,M1,Day,P2,49,4.7,12.29,26.57,10.72,65.39,27.56,2.471,53.53,41.6,4.559,0,0,0,-0.451,-0.555,-0.585,0.205,-0.087,1.564,1.049,0.875,1.25,-1.279,-0.827,-1.313
2025-09-03 10:38:00,Line-C,M1,Day,P2,51,6.4,14.51,29.58,8.0,72.88,32.91,0.433,52.89,41.1,4.595,0,0,0,0.326,0.686,0.272,1.133,1.023,-0.84,-1.134,-0.49,-0.581,-0.296,-0.468,-0.016
2025-10-31 01:28:00,Line-B,M2,Swing,P3,28,5.9,12.38,28.97,6.26,75.39,32.76,1.632,56.78,36.7,4.152,0,0,0,0.93,1.091,0.79,1.236,0.528,-0.406,-0.63,0.266,0.21,-0.384,,-0.046
2025-09-05 21:54:00,Line-B,M1,Day,P4,30,6.1,19.38,21.7,5.94,64.51,25.38,2.192,49.92,44.5,4.379,0,0,0,-0.873,-1.19,-0.107,-0.221,-0.431,-0.282,0.222,-0.107,0.775,-0.927,0.474,-0.13
2025-10-02 22:49:00,Line-B,M4,Night,P1,10,4.9,8.85,20.74,12.63,,21.9,1.642,45.3,36.4,3.806,0,0,0,-1.151,-1.804,-1.369,-1.264,-1.076,-0.072,0.744,0.342,0.981,-0.783,-0.949,-1.898
2025-09-24 08:25:00,Line-B,M2,Swing,P2,43,2.1,10.16,30.78,12.82,71.21,30.76,2.205,58.07,36.2,4.503,0,0,0,0.803,0.867,0.699,0.812,0.434,0.53,1.046,0.613,0.623,-0.153,-0.363,-0.87
2025-10-20 18:28:00,Line-C,M3,Day,P3,12,2.1,17.14,18.97,23.15,76.1,33.52,2.303,59.4,39.7,4.393,0,0,0,1.077,1.092,1.278,1.419,1.122,1.084,0.608,0.365,1.329,0.885,0.435,0.047
2025-09-05 20:21:00,Line-B,M5,Day,P2,5,1.3,12.6,22.2,7.4,70.93,33.35,2.832,59.12,42.0,4.331,0,0,0,0.791,0.606,0.58,0.408,0.756,0.8,1.672,1.616,1.129,-0.802,-0.192,0.156
2025-09-13 03:10:00,Line-A,M5,Swing,P1,9,3.0,10.65,23.05,7.59,72.85,30.41,1.84,56.72,47.2,4.231,0,0,0,0.31,0.65,0.906,0.036,0.593,-0.036,0.349,0.637,-0.353,0.027,0.177,-0.061
2025-10-26 14:08:00,Line-C,M2,Day,P1,12,3.2,10.39,18.93,6.47,64.39,29.11,1.564,49.46,43.8,3.831,0,0,0,-0.77,-0.182,-0.849,-0.37,-0.428,-0.109,-0.581,0.1,-0.43,-0.333,-0.486,-0.5
2025-10-19 23:02:00,Line-A,M2,Swing,P2,52,0.5,14.43,31.24,7.11,72.1,33.16,1.953,52.95,35.5,4.172,0,0,0,0.897,1.31,0.367,1.586,1.218,0.146,-0.284,-0.023,-0.466,-0.151,-0.35,-1.293
2025-10-10 16:51:00,Line-A,M4,Day,P2,27,6.3,10.12,26.91,6.26,73.28,32.37,1.451,51.49,45.1,4.342,0,0,0,0.102,0.252,0.449,0.237,-0.05,0.776,0.132,-0.187,0.293,-0.21,-0.116,-1.051
2025-09-27 03:35:00,Line-B,M5,Swing,P3,13,4.4,15.06,27.88,20.43,78.58,32.84,3.584,59.44,36.6,4.607,1,2,0,1.583,1.879,1.445,1.97,1.001,1.188,1.514,1.508,1.558,-0.006,0.227,-0.281
2025-10-15 19:38:00,Line-A,M2,Swing,P3,12,4.3,21.01,25.62,8.34,71.62,33.88,0.398,57.85,33.4,4.321,0,0,0,0.402,0.484,0.343,0.297,0.412,-0.72,0.232,-0.653,-0.11,-0.217,-0.637,-1.442
2025-09-27 05:45:00,Line-B,M1,Night,P2,44,4.2,12.54,27.02,6.73,70.77,31.41,0.992,51.55,45.3,4.367,0,0,0,1.162,0.467,0.682,0.801,0.447,-0.449,-0.833,-0.733,-0.193,-0.126,0.488,-0.423
2025-09-22 21:25:00,Line-A,M1,Day,P1,29,5.0,9.23,25.46,26.27783743414662,70.57,29.03,1.183,52.22,51.3,4.361,0,0,0,-0.575,0.511,-0.056,1.383,0.622,0.553,0.188,-0.286,-0.498,0.885,1.198,0.573
2025-09-08 12:20:00,Line-A,M4,Night,P1,16,6.3,8.48,25.6,7.13,69.27,26.62,2.39,55.59,55.0,4.772,1,0,0,-0.333,0.411,0.063,0.453,0.795,0.561,0.317,1.173,0.906,0.207,0.669,1.245
2025-09-10 06:34:00,Line-A,M3,Night,P2,29,4.1,9.91,54.687081572938474,20.72,81.14,37.08,4.631,68.29,37.4,5.155,1,5,1,1.243,0.436,1.0,1.638,1.531,2.009,2.684,2.46,2.559,0.183,-0.149,0.572
2025-10-08 10:59:00,Line-A,M5,Swing,P3,46,5.1,14.75,24.43,3.08,69.62,31.14,1.395,54.18,42.0,4.069,0,0,0,-0.594,-0.177,0.098,-0.474,-0.665,0.498,0.288,0.553,0.101,-0.265,-1.126,-1.02
2025-09-22 23:42:00,Line-A,M4,Night,P2,38,8.5,14.52,31.55,17.7,77.98,33.34,0.908,62.01,32.8,5.118,0,0,0,1.223,1.556,2.074,1.836,0.602,-0.327,-0.391,-0.59,-0.157,-0.151,-0.258,0.11
2025-10-15 15:01:00,Line-B,M3,Swing,P2,29,6.5,11.89,24.5,5.32,65.2,25.35,3.351,51.6,38.9,4.265,0,0,0,-0.169,-1.179,-1.104,-0.281,-0.602,1.708,1.611,1.816,1.009,1.067,0.067,-1.064
2025-09-26 06:50:00,Line-B,M3,Swing,P2,59,2.6,12.64,29.48,8.4,68.23,32.48,2.814,59.29,37.8,4.584,0,0,0,0.802,0.559,0.056,0.254,1.422,1.591,0.966,1.446,1.0,-0.452,0.023,-0.083
2025-10-21 19:29:00,Line-B,M5,Day,P3,15,9.4,13.8,26.77,12.89,81.11,37.73,3.488,64.71,37.0,4.654,0,0,0,1.517,2.058,2.225,2.531,2.08,2.858,2.047,1.643,1.972,0.349,0.782,0.097
2025-09-20 18:29:00,Line-B,M2,Day,P2,53,8.3,11.79,24.45,7.99,66.52,25.98,-0.196,43.95,32.8,4.09,0,0,0,-0.26,-0.677,-0.768,-0.676,-0.33,-1.303,-1.507,-1.942,-1.442,-1.638,-0.887,-0.756
2025-10-05 22:48:00,Line-A,M3,Night,P3,28,3.1,14.63,29.45,23.14,82.63,35.58,2.404,63.32,30.3,4.678,0,0,0,0.946,1.282,,2.43,1.261,0.274,0.66,0.463,0.764,-1.256,-0.798,-0.996
2025-10-07 11:08:00,Line-C,M5,Day,P1,53,5.3,11.3,27.2,7.19,62.87,29.31,0.091,44.65,39.2,4.448,0,0,0,-0.845,-0.456,-0.872,-0.5,0.025,-1.085,-1.741,-0.869,-1.672,-0.711,-0.671,-1.275
2025-10-30 05:46:00,Line-A,M3,Day,P2,49,3.3,12.8,21.3,3.86,68.13,30.6,,50.59,44.9,4.207,0,0,0,-0.014,-0.216,-0.024,0.623,0.17,-0.07,-0.682,-0.816,-0.408,-0.345,-0.475,0.592
2025-09-21 14:30:00,Line-C,M5,Day,P1,43,7.7,7.71,18.04,3.63,58.15,23.86,0.518,45.53,42.4,3.768,0,0,0,-2.242,-1.189,-1.393,-1.229,-1.162,-1.767,-0.574,-0.593,-0.826,-1.293,-0.756,-0.892
2025-09-24 16:05:00,Line-B,M1,Night,P2,46,4.1,9.5,27.15,6.21,73.35,30.46,1.692,54.96,46.6,4.626,0,0,0,-0.015,0.303,0.172,0.92,0.88,0.223,0.848,0.487,0.879,0.373,0.111,0.09
2025-10-07 21:51:00,Line-A,M5,Day,P2,19,0.2,12.79,23.6,11.38,69.6,27.73,2.215,53.3,40.9,4.676,0,0,0,0.011,-0.102,,0.613,0.718,0.727,0.805,0.13,0.813,-0.426,-1.659,-0.635
2025-09-30 00:06:00,Line-A,M4,Swing,P1,38,0.2,6.83,26.99,8.03,69.46,28.96,3.602,58.52,38.7,4.733,0,0,0,-1.113,0.4,-0.845,-0.334,0.192,1.95,2.501,2.514,2.939,-0.093,,-0.301
2025-09-23 14:57:00,Line-A,M2,Swing,P1,46,5.3,8.45,21.78,5.89,62.91,24.48,2.341,50.83,33.0,4.385,0,0,0,-1.359,-0.938,-1.284,-0.746,-0.404,1.233,0.951,1.007,1.394,-2.424,-2.062,-1.275
2025-09-18 03:33:00,Line-B,M2,Day,P4,28,6.3,19.55,27.11,15.01,72.29,34.92,1.26,57.04,42.5,4.264,0,0,0,0.553,0.393,1.261,0.51,1.479,-1.35,-0.314,-0.335,-0.59,-0.071,-0.799,0.117
2025-10-06 11:30:00,Line-C,M5,Day,P3,5,6.4,14.46,16.39,6.87,56.74,25.59,2.203,50.27,31.1,4.097,0,0,0,-1.215,-0.615,-1.374,-0.682,-0.706,0.116,0.862,0.189,0.842,-2.178,,-1.679
2025-09-18 10:37:00,Line-B,M5,Swing,P1,37,4.1,7.62,24.52,8.33,72.13,30.48,1.587,55.93,37.9,4.242,0,0,0,0.23,0.044,0.448,0.391,0.575,0.175,0.738,1.009,0.251,-0.38,-0.496,0.798
2025-10-26 05:39:00,Line-A,M4,Day,P3,13,4.1,14.53,25.29,9.69,71.95,29.46,1.478,55.17,43.5,4.154,0,0,0,0.441,0.377,0.93,0.955,0.675,-0.503,-0.801,-0.347,-0.276,0.55,-0.138,0.642
2025-09-08 19:09:00,Line-B,M2,Swing,P1,59,4.4,6.51,29.34,5.15,61.27,26.78,1.355,50.36,48.2,4.468,0,0,0,-0.809,-1.169,-0.297,-0.288,-0.227,-0.571,-0.127,-0.587,-0.198,-0.034,0.485,-0.256
2025-10-21 10:12:00,Line-B,M2,Night,P4,9,6.7,21.86,26.39,13.06,70.37,27.18,2.981,60.45,33.2,4.643,0,0,0,-0.407,-0.072,0.002,0.605,0.217,1.538,1.517,1.517,1.304,-1.082,-0.166,-1.07
2025-09-21 14:10:00,Line-B,M5,Day,P3,12,3.2,18.06,19.62,1.67,60.58,25.7,1.688,46.79,51.5,4.328,0,0,0,-0.986,-1.664,-0.7,-1.536,-1.158,-0.218,-0.091,0.056,-0.268,0.213,0.433,-0.368
2025-09-19 04:11:00,Line-B,M3,Night,P3,21,3.2,16.06,23.84,11.69,68.95,28.61,3.174,61.44,52.3,3.999,0,0,0,-0.071,-0.339,0.399,0.12,0.342,2.668,2.679,2.685,2.241,0.865,0.698,0.827
2025-09-19 13:25:00,Line-A,M4,Day,P4,31,3.6,19.17,29.87,22.75,89.14,39.3,3.021,68.06,50.6,4.897,0,0,1,2.497,2.359,3.684,2.669,2.854,0.665,1.359,0.792,1.161,2.163,2.983,1.582
2025-09-06 06:27:00,Line-B,M4,Day,P1,24,6.4,3.5,22.6,20.12,76.72,33.9,3.017,59.26,38.0,4.215,0,0,1,1.096,0.769,1.302,2.05,1.246,0.705,0.789,0.518,1.581,0.33,0.874,0.4
2025-10-05 00:15:00,Line-A,M4,Night,P1,18,0.2,8.56,29.54,23.66,80.73,34.31,2.66,65.7,32.3,4.352,0,0,0,1.633,1.029,1.699,1.599,1.763,0.856,0.188,0.558,0.626,0.504,-0.412,-0.382
2025-09-15 17:12:00,Line-C,M2,Day,P1,35,5.9,9.79,31.22,5.86,73.52,31.62,1.526,57.49,31.3,4.875,0,0,0,-0.272,0.432,1.035,0.272,0.755,-0.392,-0.041,0.812,0.255,-0.24,-1.524,-1.085
2025-09-24 09:55:00,Line-B,M1,Day,P4,18,8.6,17.66,19.47,4.18,67.82,30.11,0.219,52.02,32.4,4.193,0,0,0,0.309,-0.098,-0.032,-0.256,0.568,-1.433,-0.928,-0.878,-1.907,-1.195,-1.15,-0.289
2025-09-25 01:53:00,Line-C,M4,Swing,P2,56,3.2,13.09,32.52,6.07,72.22,31.9,3.605,58.92,50.4,4.396,0,0,1,-0.093,0.094,0.529,0.212,0.306,2.256,2.379,2.397,2.424,1.294,0.153,1.042
2025-09-06 20:27:00,Line-A,M5,Day,P2,5,4.8,11.52,24.16,16.25,73.65,32.88,2.568,56.3,37.9,4.546,0,0,0,0.735,0.399,0.722,1.878,1.676,1.026,1.283,1.033,1.276,0.074,0.377,-0.726
2025-09-03 03:32:00,Line-A,M5,Night,P1,44,4.9,10.51,27.8,9.31,71.17,27.44,1.627,54.58,36.1,4.549,0,0,0,-0.386,0.23,0.657,-0.028,-0.107,0.246,0.196,0.816,0.875,-0.048,-0.469,-1.12
2025-10-15 15:27:00,Line-B,M5,Night,P2,51,3.8,12.28,35.14,19.13,,36.32,,63.39,32.6,4.93,0,0,0,1.078,1.238,1.873,1.911,2.274,0.196,-0.09,-0.634,-0.683,1.191,,0.483
2025-09-28 20:27:00,Line-A,M4,Swing,P2,59,3.4,10.34,29.6,11.1,76.46,33.19,1.816,58.02,38.6,4.705,1,1,0,0.444,0.412,1.071,1.31,0.772,0.514,-0.159,0.045,0.549,0.194,-0.454,-0.162
2025-09-25 08:07:00,Line-A,M5,Day,P3,28,2.5,16.43,22.11,4.97,66.25,26.34,1.57,51.28,33.6,4.354,0,0,0,-0.42,0.068,-1.192,-0.179,0.293,0.585,-0.316,0.331,0.402,-0.956,-0.264,-1.212
2025-10-24 17:51:00,Line-A,M2,Swing,P2,8,8.8,18.22,25.54,6.66,73.71,31.18,1.373,53.49,46.6,4.47,0,0,0,0.689,0.038,1.267,0.271,1.169,-0.141,-0.324,-0.135,-0.1,1.243,1.006,1.241
2025-10-17 20:45:00,Line-A,M3,Day,P1,45,6.3,11.14,17.35,9.88,58.15,23.88,1.485,48.17,34.5,3.683,0,0,0,-1.475,-1.461,-0.909,-0.663,-0.759,-0.12,-0.33,-0.808,-1.014,-1.51,-1.773,-2.218
2025-10-09 10:51:00,Line-A,M4,Swing,P3,29,3.5,14.37,25.79,12.18,63.04,29.28,1.479,48.91,47.5,4.613,0,0,0,-0.01,-1.274,0.14,-0.548,-0.458,-0.439,-0.335,0.212,0.604,-0.868,-0.962,-0.169
2025-09-12 19:24:00,Line-A,M1,Swing,P1,41,9.6,8.28,28.15,8.52,71.95,36.29,2.88,59.39,47.0,4.206,0,0,0,1.089,0.813,0.983,1.742,0.742,0.647,0.66,0.506,0.803,0.118,0.283,0.69
2025-09-27 14:27:00,Line-B,M5,Day,P3,40,3.7,16.24,22.86,5.54,61.11,20.11,0.983,44.06,42.9,3.91,0,0,0,-1.693,-1.89,-1.135,-0.863,-1.13,-0.869,-0.407,-0.617,-0.723,-1.388,-1.122,-0.975
2025-10-22 20:17:00,Line-A,M5,Swing,P2,29,3.4,12.28,26.56,8.27,,33.74,0.717,57.81,32.3,4.105,1,3,0,0.93,0.846,1.045,1.208,0.596,-0.488,-1.318,-0.725,-0.405,-0.085,-0.775,-0.284
2025-10-09 19:17:00,Line-A,M1,Swing,P3,45,3.7,18.14,28.91,9.86,74.22,32.79,3.084,58.91,37.0,4.284,0,0,0,0.159,0.492,0.443,0.898,0.584,2.021,2.075,1.751,1.919,-1.296,-0.204,-0.548
2025-10-05 06:27:00,Line-A,M3,Day,P3,32,1.7,17.09,26.15,21.23,75.93,33.49,2.832,57.96,45.6,4.433,0,0,1,1.445,1.059,,1.309,1.697,1.141,1.477,1.011,1.254,0.56,0.818,0.468
2025-09-12 22:49:00,Line-B,M5,Swing,P3,21,6.7,17.33,25.06,7.6,64.14,27.32,1.056,44.0,48.4,4.185,0,0,0,-1.525,-0.475,-0.82,-0.005,-0.389,-0.671,-0.856,-0.837,-1.103,0.496,0.009,-0.376
2025-09-17 08:01:00,Line-A,M3,Night,P1,47,5.5,7.14,27.46,16.61,79.04,35.69,3.306,61.35,40.7,4.774,0,0,0,1.237,1.72,0.821,1.58,1.554,1.057,1.412,0.945,2.094,-0.057,0.015,0.388
2025-09-16 22:43:00,Line-C,M4,Day,P4,51,5.0,13.25,25.73,7.11,72.61,33.13,3.084,59.32,44.4,4.628,1,2,1,-0.037,0.232,,0.296,0.386,2.242,1.654,1.311,1.885,0.707,0.241,0.057
2025-09-25 14:28:00,Line-A,M2,Night,P3,17,2.6,12.43,28.71,5.36,70.73,29.63,0.732,50.88,35.5,4.644,0,0,0,0.379,0.372,1.157,0.725,0.362,-0.484,-1.373,-1.451,-0.645,-1.07,-0.529,-0.958
2025-10-26 06:46:00,Line-A,M3,Swing,P4,58,2.7,15.59,34.59,24.69,88.39,38.58,2.587,65.07,42.3,4.84,1,4,1,1.429,2.621,2.239,2.085,3.034,0.577,-0.101,0.659,0.816,1.345,1.765,2.239
2025-09-15 01:36:00,Line-B,M5,Night,P2,21,5.5,7.11,22.63,13.03,70.58,,1.651,50.72,32.9,4.089,0,0,0,-0.574,-0.548,-0.272,-0.116,-0.657,0.941,0.856,1.308,1.238,-1.891,-1.698,-1.14
2025-09-26 19:08:00,Line-B,M5,Night,P2,23,5.9,10.71,22.54,10.44,70.38,28.62,0.808,51.0,43.1,4.094,0,0,0,-0.056,-0.525,0.025,-0.088,-0.188,-1.584,-0.539,-1.188,-1.397,-0.496,-0.564,-0.231
2025-09-19 22:05:00,Line-B,M5,Swing,P1,28,6.1,9.94,27.57,17.81,77.29,,2.199,56.67,33.7,4.073,0,0,0,1.491,1.756,0.772,1.928,2.008,-0.199,0.695,0.417,0.401,-0.285,-0.173,0.115
2025-10-29 14:41:00,Line-A,M4,Swing,P1,46,3.2,9.92,28.06,11.62,72.18,31.79,2.836,56.84,35.1,4.476,0,0,0,0.623,0.514,1.306,1.089,0.845,1.02,0.778,0.489,1.412,-0.499,-0.387,-0.217
2025-09-17 00:14:00,Line-B,M5,Day,P1,12,1.5,10.55,19.75,11.06,72.24,30.58,1.89,59.48,39.2,4.547,0,0,0,0.142,-0.378,-0.029,-0.33,0.139,1.372,0.797,0.813,0.954,-1.13,-0.489,-0.665
2025-10-19 01:15:00,Line-A,M2,Day,P3,33,7.7,10.88,28.14,11.73,69.06,,1.214,54.92,42.6,4.575,0,0,0,0.756,0.304,,0.683,1.42,-0.516,-0.215,-0.177,0.452,-0.616,-0.424,-0.5
2025-10-19 07:39:00,Line-B,M2,Swing,P1,5,6.6,11.15,23.28,5.98,67.17,28.13,2.647,54.12,35.5,4.531,0,0,0,-0.403,-1.105,-0.406,-0.381,0.74,1.439,1.306,1.607,1.33,-0.976,-0.421,-0.402
2025-09-13 19:27:00,Line-A,M2,Night,P1,49,1.2,5.19,34.06,28.98,81.79,37.46,2.946,63.97,35.4,4.518,0,0,0,2.179,1.823,1.715,2.22,2.083,0.618,0.02,0.776,1.011,0.261,1.199,-0.25
2025-09-02 13:19:00,Line-B,M5,Swing,P1,13,3.9,9.23,21.25,9.09,66.02,26.31,1.658,52.36,42.1,3.918,0,0,0,-0.589,-0.291,0.285,-0.839,0.211,0.415,0.679,-0.015,0.78,0.731,0.426,-0.294
2025-10-28 14:45:00,Line-B,M4,Swing,P3,10,4.2,15.39,24.2,9.74,69.76,29.05,1.738,53.59,52.6,4.12,0,0,0,-0.097,-0.215,0.3,0.398,-0.171,0.612,0.722,0.405,1.003,0.585,0.506,0.771
2025-10-08 15:18:00,Line-C,M2,Night,P2,16,7.1,10.25,22.66,5.81,67.73,27.1,0.825,50.65,43.0,4.023,0,0,0,-0.316,-1.633,-0.091,-0.049,0.046,-0.587,-0.569,-0.337,-0.565,0.088,-0.547,-1.25
2025-10-19 11:44:00,Line-B,M4,Swing,P2,40,0.2,11.21,30.59,14.39,73.05,32.19,1.526,56.4,40.6,4.039,0,0,0,0.679,1.028,0.63,0.68,1.073,0.412,0.528,-0.02,0.062,-0.032,0.756,0.812
2025-10-24 13:18:00,Line-A,M1,Day,P1,32,3.1,9.06,30.58,8.63,69.5,29.33,1.657,56.96,44.8,4.168,0,0,0,0.467,0.336,0.215,0.777,0.409,-0.176,0.329,0.116,0.606,0.01,0.09,-0.391
2025-09-26 02:22:00,Line-A,M5,Swing,P1,23,8.2,10.4,24.26,5.39,67.83,28.61,0.13,50.04,39.5,4.361,0,0,0,0.093,0.254,0.326,0.603,0.324,-1.228,-1.914,-1.174,-1.938,-1.068,-1.495,-0.353
2025-09-04 08:07:00,Line-C,M2,Swing,P3,58,5.6,14.44,28.15,7.09,66.3,28.01,2.159,52.83,45.3,3.801,0,0,0,-0.342,-0.826,-0.369,-0.359,-0.245,-0.069,0.482,0.518,0.861,-0.164,-0.812,-1.124
2025-10-04 05:11:00,Line-C,M4,Night,P2,6,3.3,11.67,26.45,11.72,75.9,30.81,2.068,57.3,41.0,3.67,1,2,1,1.014,0.724,1.073,0.74,1.139,0.237,0.926,0.223,1.022,-0.033,0.094,-0.616
2025-09-12 08:05:00,Line-B,M2,Night,P3,32,0.7,15.51,27.88,9.14,67.28,33.13,1.197,50.65,44.4,4.355,0,0,0,0.268,-0.01,0.291,0.318,0.302,-0.01,-0.618,-0.608,-0.421,0.072,0.279,0.211
2025-10-06 05:18:00,Line-B,M1,Day,P2,56,7.0,12.56,25.38,7.64,62.07,22.82,1.77,46.12,34.8,3.982,0,0,0,-1.368,-0.684,-1.209,-0.981,-0.269,0.072,0.251,0.361,0.87,-1.259,-1.605,-1.471
2025-10-14 07:29:00,Line-A,M2,Night,P2,5,4.7,12.01,27.93,14.59,74.33,32.58,2.714,58.05,40.7,4.508,1,1,0,0.804,0.378,0.835,0.898,0.882,0.983,1.171,0.431,1.065,0.423,-0.071,-0.047
2025-10-02 20:57:00,Line-C,M2,Night,P2,53,8.3,9.4,28.92,11.19,72.58,30.38,0.576,52.89,37.4,4.573,0,0,0,-0.088,0.246,0.048,1.02,0.125,-0.193,-0.551,-1.228,-0.054,-0.778,0.006,-0.506
2025-10-23 08:36:00,Line-A,M3,Day,P2,41,2.7,11.78,23.0,9.71,61.52,23.9,3.452,51.96,32.1,3.65,1,2,0,-1.163,-0.516,-0.416,-0.791,-0.655,2.12,1.955,2.174,2.561,-1.372,-1.285,-1.84
2025-09-05 22:56:00,Line-C,M3,Night,P1,18,4.4,6.91,22.32,8.6,69.86,27.88,2.381,55.23,39.2,4.583,1,5,0,-0.359,-0.432,,0.424,0.025,0.653,1.446,1.274,0.855,-0.161,0.129,-0.037
2025-09-07 14:57:00,Line-B,M3,Swing,P1,6,8.5,14.56,22.99,11.12,71.08,29.83,2.073,54.0,29.8,4.464,0,0,0,0.894,0.22,0.893,0.976,1.006,-0.22,0.289,0.869,-0.35,-0.262,-1.406,-0.065
2025-09-05 06:33:00,Line-B,M2,Swing,P1,30,8.2,7.62,26.98,1.32,70.45,30.52,1.233,52.91,38.5,4.333,0,0,0,0.614,0.536,0.839,0.62,0.447,-0.02,-0.182,0.021,-0.593,-0.216,0.7,0.595
2025-09-03 03:50:00,Line-A,M1,Day,P1,24,5.2,12.48,26.43,7.14,70.6,30.24,2.049,54.58,43.8,4.328,1,2,0,0.766,0.39,0.532,0.491,0.626,0.752,0.911,0.498,0.631,0.386,-0.187,-0.029
2025-10-19 11:37:00,Line-B,M2,Day,P2,32,1.8,14.69,27.57,11.77,66.45,28.79,2.178,55.64,36.3,4.633,0,0,0,-0.207,-0.17,0.787,0.444,0.491,-0.201,1.642,0.415,1.327,-0.35,,-0.554
2025-09-12 11:32:00,Line-C,M3,Day,P2,7,3.8,15.96,22.39,5.71,63.15,29.37,2.745,52.0,36.6,3.425,0,0,0,-0.086,-0.096,0.622,-0.702,0.173,1.992,1.46,1.732,1.948,-1.494,-2.312,-0.281
2025-09-05 08:24:00,Line-C,M3,Day,P1,52,6.0,9.68,27.84,6.43,68.67,31.06,1.827,50.07,42.8,3.927,0,0,0,-0.578,-0.364,0.238,-0.143,-0.19,0.137,0.051,-0.252,0.864,-0.356,-0.101,0.183
2025-10-05 05:23:00,Line-B,M4,Day,P2,55,4.6,13.47,28.24,7.75,68.83,29.01,2.109,53.02,45.7,3.813,0,0,0,-0.286,-0.134,-0.288,0.611,0.177,0.886,0.434,0.396,0.764,1.037,0.22,0.388
2025-10-19 23:45:00,Line-A,M2,Swing,P1,50,0.2,11.72,29.76,9.76,69.0,28.4,1.01,55.59,26.7,4.348,0,0,0,0.437,0.022,0.053,0.761,0.239,0.009,-0.226,-0.331,0.187,-1.33,-1.974,-2.207
2025-10-10 08:25:00,Line-A,M3,Swing,P1,53,4.3,9.68,27.53,8.58,71.76,30.15,2.218,57.14,44.1,4.168,0,0,0,0.79,0.541,0.38,0.443,0.946,0.536,0.271,0.14,0.381,-0.443,0.959,0.914
2025-09-16 11:18:00,Line-A,M4,Day,P1,53,4.6,8.98,23.65,10.18,68.77,30.2,1.622,55.38,32.4,3.938,0,0,0,-0.303,0.062,0.213,0.301,0.925,0.248,0.588,0.272,0.789,-1.637,-1.239,-1.329
2025-10-02 02:41:00,Line-B,M2,Swing,P3,50,10.9,14.42,26.47,4.04,74.81,31.16,1.385,53.89,37.7,4.122,0,0,0,0.283,0.912,0.115,0.845,0.716,-0.594,-0.223,-0.234,-0.086,-1.65,-0.291,0.075
2025-10-30 13:30:00,Line-B,M3,Day,P1,8,0.9,8.0,23.25,9.37,,29.51,1.733,55.08,50.7,4.177,0,0,0,0.712,0.639,0.945,0.678,0.63,0.426,0.901,0.241,0.568,0.864,1.111,1.45
2025-09-24 23:17:00,Line-B,M3,Day,P2,12,2.6,13.05,27.83,17.08,84.38,34.97,2.355,61.32,43.4,4.778,0,0,0,1.785,2.356,1.813,2.419,2.372,0.196,-0.105,-0.612,-0.444,0.956,0.162,0.775
